country_code,country_name,indicator,indicator_name,year,value
MX,Mexico,FR.INR.LEND,Lending interest rate,2020,6.34166666666667
MX,Mexico,FR.INR.LEND,Lending interest rate,2019,8.42916666666667
MX,Mexico,FR.INR.LEND,Lending interest rate,2018,8.04
MX,Mexico,FR.INR.LEND,Lending interest rate,2017,7.3325
MX,Mexico,FR.INR.LEND,Lending interest rate,2016,4.75416666666667
MX,Mexico,FR.INR.LEND,Lending interest rate,2015,3.43916666666667
MY,Malaysia,FR.INR.LEND,Lending interest rate,2024,5.282681
MY,Malaysia,FR.INR.LEND,Lending interest rate,2023,5.31737500641025
MY,Malaysia,FR.INR.LEND,Lending interest rate,2022,3.90802666666667
MY,Malaysia,FR.INR.LEND,Lending interest rate,2021,3.44410640384615
MY,Malaysia,FR.INR.LEND,Lending interest rate,2020,3.94420769234615
MY,Malaysia,FR.INR.LEND,Lending interest rate,2019,4.87689294871795
MY,Malaysia,FR.INR.LEND,Lending interest rate,2018,4.92844038461538
MY,Malaysia,FR.INR.LEND,Lending interest rate,2017,4.60807808641975
MY,Malaysia,FR.INR.LEND,Lending interest rate,2016,4.53106666666667
MY,Malaysia,FR.INR.LEND,Lending interest rate,2015,4.565375
NG,Nigeria,FR.INR.LEND,Lending interest rate,2023,14.010553734975
NG,Nigeria,FR.INR.LEND,Lending interest rate,2022,12.3345442352326
NG,Nigeria,FR.INR.LEND,Lending interest rate,2021,11.4831327947137
NG,Nigeria,FR.INR.LEND,Lending interest rate,2020,13.6420216718796
NG,Nigeria,FR.INR.LEND,Lending interest rate,2019,15.3765869808333
NG,Nigeria,FR.INR.LEND,Lending interest rate,2018,16.9038969646886
NG,Nigeria,FR.INR.LEND,Lending interest rate,2017,17.5533333333333
NG,Nigeria,FR.INR.LEND,Lending interest rate,2016,16.8680157641191
NG,Nigeria,FR.INR.LEND,Lending interest rate,2015,16.8491666666667
PE,Peru,FR.INR.LEND,Lending interest rate,2022,12.5972583333333
PE,Peru,FR.INR.LEND,Lending interest rate,2021,10.9795083333333
PE,Peru,FR.INR.LEND,Lending interest rate,2020,12.9383333333333
PE,Peru,FR.INR.LEND,Lending interest rate,2019,14.38545
PE,Peru,FR.INR.LEND,Lending interest rate,2018,14.539125
PE,Peru,FR.INR.LEND,Lending interest rate,2017,16.7874916666667
PE,Peru,FR.INR.LEND,Lending interest rate,2016,16.4662
PE,Peru,FR.INR.LEND,Lending interest rate,2015,16.1058277777778
PH,Philippines,FR.INR.LEND,Lending interest rate,2019,7.09583333333333
PH,Philippines,FR.INR.LEND,Lending interest rate,2018,6.1185
PH,Philippines,FR.INR.LEND,Lending interest rate,2017,5.62725
PH,Philippines,FR.INR.LEND,Lending interest rate,2016,5.642
PH,Philippines,FR.INR.LEND,Lending interest rate,2015,5.57825
QA,Qatar,FR.INR.LEND,Lending interest rate,2024,6.18
QA,Qatar,FR.INR.LEND,Lending interest rate,2023,6.44900833333333
QA,Qatar,FR.INR.LEND,Lending interest rate,2022,4.56216060132599
QA,Qatar,FR.INR.LEND,Lending interest rate,2021,3.85107422420221
QA,Qatar,FR.INR.LEND,Lending interest rate,2020,4.08648019909165
QA,Qatar,FR.INR.LEND,Lending interest rate,2019,5.03907055609657
QA,Qatar,FR.INR.LEND,Lending interest rate,2018,4.98064264061083
QA,Qatar,FR.INR.LEND,Lending interest rate,2017,4.69653289329285
QA,Qatar,FR.INR.LEND,Lending interest rate,2016,4.04068494236452
QA,Qatar,FR.INR.LEND,Lending interest rate,2015,4.43596212623861
RO,Romania,FR.INR.LEND,Lending interest rate,2024,8.76207529347297
RO,Romania,FR.INR.LEND,Lending interest rate,2023,9.32096121452692
RO,Romania,FR.INR.LEND,Lending interest rate,2022,7.75709430926468
RO,Romania,FR.INR.LEND,Lending interest rate,2021,5.61349905718721
RO,Romania,FR.INR.LEND,Lending interest rate,2020,6.48640122828969
RO,Romania,FR.INR.LEND,Lending interest rate,2019,7.16166666666667
RO,Romania,FR.INR.LEND,Lending interest rate,2018,6.80820228932061
RO,Romania,FR.INR.LEND,Lending interest rate,2017,5.56451674276812
RO,Romania,FR.INR.LEND,Lending interest rate,2016,5.70916666666667
RO,Romania,FR.INR.LEND,Lending interest rate,2015,6.7675
RU,Russian Federation,FR.INR.LEND,Lending interest rate,2024,17.0925
RU,Russian Federation,FR.INR.LEND,Lending interest rate,2023,11.6225
RU,Russian Federation,FR.INR.LEND,Lending interest rate,2022,11.4591666666667
RU,Russian Federation,FR.INR.LEND,Lending interest rate,2021,7.18108333333333
RU,Russian Federation,FR.INR.LEND,Lending interest rate,2020,6.77583333333333
RU,Russian Federation,FR.INR.LEND,Lending interest rate,2019,8.75333333333333
RU,Russian Federation,FR.INR.LEND,Lending interest rate,2018,8.86666666666667
RU,Russian Federation,FR.INR.LEND,Lending interest rate,2017,10.56
RU,Russian Federation,FR.INR.LEND,Lending interest rate,2016,12.5983333333333
RU,Russian Federation,FR.INR.LEND,Lending interest rate,2015,15.7166666666667
TH,Thailand,FR.INR.LEND,Lending interest rate,2024,4.51416666666667
TH,Thailand,FR.INR.LEND,Lending interest rate,2023,4.28583333333333
TH,Thailand,FR.INR.LEND,Lending interest rate,2022,3.13833333333333
TH,Thailand,FR.INR.LEND,Lending interest rate,2021,3.06
TH,Thailand,FR.INR.LEND,Lending interest rate,2020,3.2925
TH,Thailand,FR.INR.LEND,Lending interest rate,2019,4.08416666666666
TH,Thailand,FR.INR.LEND,Lending interest rate,2018,4.14666666666666
TH,Thailand,FR.INR.LEND,Lending interest rate,2017,4.41658283333333
TH,Thailand,FR.INR.LEND,Lending interest rate,2016,4.46834552349908
TH,Thailand,FR.INR.LEND,Lending interest rate,2015,4.73187498877014
US,United States,FR.INR.LEND,Lending interest rate,2021,3.25
US,United States,FR.INR.LEND,Lending interest rate,2020,3.54416666666667
US,United States,FR.INR.LEND,Lending interest rate,2019,5.2825
US,United States,FR.INR.LEND,Lending interest rate,2018,4.90416666666667
US,United States,FR.INR.LEND,Lending interest rate,2017,4.09666666666667
US,United States,FR.INR.LEND,Lending interest rate,2016,3.51166666666667
US,United States,FR.INR.LEND,Lending interest rate,2015,3.26
VN,Viet Nam,FR.INR.LEND,Lending interest rate,2023,9.323
VN,Viet Nam,FR.INR.LEND,Lending interest rate,2022,8.01333333333333
VN,Viet Nam,FR.INR.LEND,Lending interest rate,2021,7.811
VN,Viet Nam,FR.INR.LEND,Lending interest rate,2020,7.6475
VN,Viet Nam,FR.INR.LEND,Lending interest rate,2019,7.7075
VN,Viet Nam,FR.INR.LEND,Lending interest rate,2018,7.371875
VN,Viet Nam,FR.INR.LEND,Lending interest rate,2017,7.0675
VN,Viet Nam,FR.INR.LEND,Lending interest rate,2016,6.96
VN,Viet Nam,FR.INR.LEND,Lending interest rate,2015,7.1175
ZA,South Africa,FR.INR.LEND,Lending interest rate,2024,11.625
ZA,South Africa,FR.INR.LEND,Lending interest rate,2023,11.5
ZA,South Africa,FR.INR.LEND,Lending interest rate,2022,8.79166666666667
ZA,South Africa,FR.INR.LEND,Lending interest rate,2021,7.04166666666667
ZA,South Africa,FR.INR.LEND,Lending interest rate,2020,7.70833333333333
ZA,South Africa,FR.INR.LEND,Lending interest rate,2019,10.125
ZA,South Africa,FR.INR.LEND,Lending interest rate,2018,10.0833333333333
ZA,South Africa,FR.INR.LEND,Lending interest rate,2017,10.375
ZA,South Africa,FR.INR.LEND,Lending interest rate,2016,10.4583333333333
ZA,South Africa,FR.INR.LEND,Lending interest rate,2015,9.41666666666667
AE,United Arab Emirates,FP.CPI.TOTL.ZG,Inflation (CPI),2024,1.66336510224894
AE,United Arab Emirates,FP.CPI.TOTL.ZG,Inflation (CPI),2023,1.62670837213248
AE,United Arab Emirates,FP.CPI.TOTL.ZG,Inflation (CPI),2022,5.29122604376849
AE,United Arab Emirates,FP.CPI.TOTL.ZG,Inflation (CPI),2021,0.179935336174431
AE,United Arab Emirates,FP.CPI.TOTL.ZG,Inflation (CPI),2020,-2.07940317940944
AE,United Arab Emirates,FP.CPI.TOTL.ZG,Inflation (CPI),2019,-1.93108114782173
AE,United Arab Emirates,FP.CPI.TOTL.ZG,Inflation (CPI),2018,3.06863379251997
AE,United Arab Emirates,FP.CPI.TOTL.ZG,Inflation (CPI),2017,1.96682557818842
AE,United Arab Emirates,FP.CPI.TOTL.ZG,Inflation (CPI),2016,1.61748808904198
AE,United Arab Emirates,FP.CPI.TOTL.ZG,Inflation (CPI),2015,4.06996608361593
AR,Argentina,FP.CPI.TOTL.ZG,Inflation (CPI),2024,219.883929014578
AR,Argentina,FP.CPI.TOTL.ZG,Inflation (CPI),2023,133.488935594175
AR,Argentina,FP.CPI.TOTL.ZG,Inflation (CPI),2022,72.430757531824
AR,Argentina,FP.CPI.TOTL.ZG,Inflation (CPI),2021,48.4093786255199
AR,Argentina,FP.CPI.TOTL.ZG,Inflation (CPI),2020,42.0150947376509
AR,Argentina,FP.CPI.TOTL.ZG,Inflation (CPI),2019,53.5483043492339
AR,Argentina,FP.CPI.TOTL.ZG,Inflation (CPI),2018,34.2772237131003
AU,Australia,FP.CPI.TOTL.ZG,Inflation (CPI),2024,3.16656665428797
AU,Australia,FP.CPI.TOTL.ZG,Inflation (CPI),2023,5.59701792296707
AU,Australia,FP.CPI.TOTL.ZG,Inflation (CPI),2022,6.59409658717841
AU,Australia,FP.CPI.TOTL.ZG,Inflation (CPI),2021,2.86391284709318
AU,Australia,FP.CPI.TOTL.ZG,Inflation (CPI),2020,0.846900734607273
AU,Australia,FP.CPI.TOTL.ZG,Inflation (CPI),2019,1.610770929127
AU,Australia,FP.CPI.TOTL.ZG,Inflation (CPI),2018,1.91140002818579
AU,Australia,FP.CPI.TOTL.ZG,Inflation (CPI),2017,1.94864309065653
AU,Australia,FP.CPI.TOTL.ZG,Inflation (CPI),2016,1.27699365720306
AU,Australia,FP.CPI.TOTL.ZG,Inflation (CPI),2015,1.50836803138463
BR,Brazil,FP.CPI.TOTL.ZG,Inflation (CPI),2024,4.36746407652337
BR,Brazil,FP.CPI.TOTL.ZG,Inflation (CPI),2023,4.59356282283204
BR,Brazil,FP.CPI.TOTL.ZG,Inflation (CPI),2022,9.28010608956873
BR,Brazil,FP.CPI.TOTL.ZG,Inflation (CPI),2021,8.30165975585673
BR,Brazil,FP.CPI.TOTL.ZG,Inflation (CPI),2020,3.21176803803376
BR,Brazil,FP.CPI.TOTL.ZG,Inflation (CPI),2019,3.73297621216894
BR,Brazil,FP.CPI.TOTL.ZG,Inflation (CPI),2018,3.66485028376729
BR,Brazil,FP.CPI.TOTL.ZG,Inflation (CPI),2017,3.44637335032669
BR,Brazil,FP.CPI.TOTL.ZG,Inflation (CPI),2016,8.73914352329393
BR,Brazil,FP.CPI.TOTL.ZG,Inflation (CPI),2015,9.02990102416136
CL,Chile,FP.CPI.TOTL.ZG,Inflation (CPI),2024,4.29763891572524
CL,Chile,FP.CPI.TOTL.ZG,Inflation (CPI),2023,7.58168251407962
CL,Chile,FP.CPI.TOTL.ZG,Inflation (CPI),2022,11.643866711056
CL,Chile,FP.CPI.TOTL.ZG,Inflation (CPI),2021,4.52456838259144
CL,Chile,FP.CPI.TOTL.ZG,Inflation (CPI),2020,3.04549084804326
CL,Chile,FP.CPI.TOTL.ZG,Inflation (CPI),2019,2.55754475703327
CL,Chile,FP.CPI.TOTL.ZG,Inflation (CPI),2018,2.43488981353057
CL,Chile,FP.CPI.TOTL.ZG,Inflation (CPI),2017,2.18271846868519
CL,Chile,FP.CPI.TOTL.ZG,Inflation (CPI),2016,3.78619355893118
CL,Chile,FP.CPI.TOTL.ZG,Inflation (CPI),2015,4.34877353217044
CN,China,FP.CPI.TOTL.ZG,Inflation (CPI),2024,0.218128938439177
CN,China,FP.CPI.TOTL.ZG,Inflation (CPI),2023,0.234836828893051
CN,China,FP.CPI.TOTL.ZG,Inflation (CPI),2022,1.97357555739051
CN,China,FP.CPI.TOTL.ZG,Inflation (CPI),2021,0.981015135544882
CN,China,FP.CPI.TOTL.ZG,Inflation (CPI),2020,2.41942189457782
CN,China,FP.CPI.TOTL.ZG,Inflation (CPI),2019,2.89923416358227
CN,China,FP.CPI.TOTL.ZG,Inflation (CPI),2018,2.07479039965576
CN,China,FP.CPI.TOTL.ZG,Inflation (CPI),2017,1.59313600071436
CN,China,FP.CPI.TOTL.ZG,Inflation (CPI),2016,2.00000182191943
CN,China,FP.CPI.TOTL.ZG,Inflation (CPI),2015,1.43702380935655
CO,Colombia,FP.CPI.TOTL.ZG,Inflation (CPI),2024,6.60908593728228
CO,Colombia,FP.CPI.TOTL.ZG,Inflation (CPI),2023,11.7359044948689
CO,Colombia,FP.CPI.TOTL.ZG,Inflation (CPI),2022,10.1772313546166
CO,Colombia,FP.CPI.TOTL.ZG,Inflation (CPI),2021,3.49505757399448
CO,Colombia,FP.CPI.TOTL.ZG,Inflation (CPI),2020,2.52663500084706
CO,Colombia,FP.CPI.TOTL.ZG,Inflation (CPI),2019,3.52301932741447
CO,Colombia,FP.CPI.TOTL.ZG,Inflation (CPI),2018,3.24056932930569
CO,Colombia,FP.CPI.TOTL.ZG,Inflation (CPI),2017,4.31431325695011
CO,Colombia,FP.CPI.TOTL.ZG,Inflation (CPI),2016,7.51346024627675
CO,Colombia,FP.CPI.TOTL.ZG,Inflation (CPI),2015,4.9898311584953
CZ,Czechia,FP.CPI.TOTL.ZG,Inflation (CPI),2024,2.43531202435314
CZ,Czechia,FP.CPI.TOTL.ZG,Inflation (CPI),2023,10.6612601372427
CZ,Czechia,FP.CPI.TOTL.ZG,Inflation (CPI),2022,15.1001651468371
CZ,Czechia,FP.CPI.TOTL.ZG,Inflation (CPI),2021,3.83984491500146
CZ,Czechia,FP.CPI.TOTL.ZG,Inflation (CPI),2020,3.1612952849781
CZ,Czechia,FP.CPI.TOTL.ZG,Inflation (CPI),2019,2.84787595918041
CZ,Czechia,FP.CPI.TOTL.ZG,Inflation (CPI),2018,2.14949494949493
CZ,Czechia,FP.CPI.TOTL.ZG,Inflation (CPI),2017,2.4505339846014
CZ,Czechia,FP.CPI.TOTL.ZG,Inflation (CPI),2016,0.683504209385703
CZ,Czechia,FP.CPI.TOTL.ZG,Inflation (CPI),2015,0.309364548494975
DE,Germany,FP.CPI.TOTL.ZG,Inflation (CPI),2024,2.2564981433876
DE,Germany,FP.CPI.TOTL.ZG,Inflation (CPI),2023,5.94643667725823
DE,Germany,FP.CPI.TOTL.ZG,Inflation (CPI),2022,6.87257438551097
DE,Germany,FP.CPI.TOTL.ZG,Inflation (CPI),2021,3.06666666666673
DE,Germany,FP.CPI.TOTL.ZG,Inflation (CPI),2020,0.144877925813982
DE,Germany,FP.CPI.TOTL.ZG,Inflation (CPI),2019,1.44565976888253
DE,Germany,FP.CPI.TOTL.ZG,Inflation (CPI),2018,1.73216879766942
DE,Germany,FP.CPI.TOTL.ZG,Inflation (CPI),2017,1.50949485109628
DE,Germany,FP.CPI.TOTL.ZG,Inflation (CPI),2016,0.491747008445174
DE,Germany,FP.CPI.TOTL.ZG,Inflation (CPI),2015,0.514426137125456
EG,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,Inflation (CPI),2024,28.2705899322083
EG,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,Inflation (CPI),2023,33.8847763115546
EG,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,Inflation (CPI),2022,13.8956609775178
EG,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,Inflation (CPI),2021,5.21404940513043
EG,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,Inflation (CPI),2020,5.04493288977539
EG,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,Inflation (CPI),2019,9.15279959324804
EG,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,Inflation (CPI),2018,14.4014657807422
EG,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,Inflation (CPI),2017,29.5066083940039
EG,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,Inflation (CPI),2016,13.813606214829
EG,"Egypt, Arab Rep.",FP.CPI.TOTL.ZG,Inflation (CPI),2015,10.370490343517
FR,France,FP.CPI.TOTL.ZG,Inflation (CPI),2024,1.99904942291463
FR,France,FP.CPI.TOTL.ZG,Inflation (CPI),2023,4.8783572650844
FR,France,FP.CPI.TOTL.ZG,Inflation (CPI),2022,5.22236748369725
FR,France,FP.CPI.TOTL.ZG,Inflation (CPI),2021,1.64233141038394
FR,France,FP.CPI.TOTL.ZG,Inflation (CPI),2020,0.476498852725065
FR,France,FP.CPI.TOTL.ZG,Inflation (CPI),2019,1.10825492288294
FR,France,FP.CPI.TOTL.ZG,Inflation (CPI),2018,1.85081508315493
FR,France,FP.CPI.TOTL.ZG,Inflation (CPI),2017,1.03228275064681
FR,France,FP.CPI.TOTL.ZG,Inflation (CPI),2016,0.183334861123765
FR,France,FP.CPI.TOTL.ZG,Inflation (CPI),2015,0.0375143805125182
GB,United Kingdom,FP.CPI.TOTL.ZG,Inflation (CPI),2024,3.2715729463592
GB,United Kingdom,FP.CPI.TOTL.ZG,Inflation (CPI),2023,6.79396706793963
GB,United Kingdom,FP.CPI.TOTL.ZG,Inflation (CPI),2022,7.92204883147902
GB,United Kingdom,FP.CPI.TOTL.ZG,Inflation (CPI),2021,2.51837109614213
GB,United Kingdom,FP.CPI.TOTL.ZG,Inflation (CPI),2020,0.989486703772491
GB,United Kingdom,FP.CPI.TOTL.ZG,Inflation (CPI),2019,1.73810460086513
GB,United Kingdom,FP.CPI.TOTL.ZG,Inflation (CPI),2018,2.29283990345938
GB,United Kingdom,FP.CPI.TOTL.ZG,Inflation (CPI),2017,2.55775577557747
GB,United Kingdom,FP.CPI.TOTL.ZG,Inflation (CPI),2016,1.0084173681141
GB,United Kingdom,FP.CPI.TOTL.ZG,Inflation (CPI),2015,0.36804684232536
HU,Hungary,FP.CPI.TOTL.ZG,Inflation (CPI),2024,3.70370370370369
HU,Hungary,FP.CPI.TOTL.ZG,Inflation (CPI),2023,17.1249659678737
HU,Hungary,FP.CPI.TOTL.ZG,Inflation (CPI),2022,14.6081439492433
HU,Hungary,FP.CPI.TOTL.ZG,Inflation (CPI),2021,5.11096534382855
HU,Hungary,FP.CPI.TOTL.ZG,Inflation (CPI),2020,3.32674385766738
HU,Hungary,FP.CPI.TOTL.ZG,Inflation (CPI),2019,3.33858635382008
HU,Hungary,FP.CPI.TOTL.ZG,Inflation (CPI),2018,2.85024792594646
HU,Hungary,FP.CPI.TOTL.ZG,Inflation (CPI),2017,2.34824281150154
HU,Hungary,FP.CPI.TOTL.ZG,Inflation (CPI),2016,0.394769306686392
HU,Hungary,FP.CPI.TOTL.ZG,Inflation (CPI),2015,-0.0616446800641672
ID,Indonesia,FP.CPI.TOTL.ZG,Inflation (CPI),2024,2.18151273615189
ID,Indonesia,FP.CPI.TOTL.ZG,Inflation (CPI),2023,3.66938654859761
ID,Indonesia,FP.CPI.TOTL.ZG,Inflation (CPI),2022,4.20946463714784
ID,Indonesia,FP.CPI.TOTL.ZG,Inflation (CPI),2021,1.56007882983334
ID,Indonesia,FP.CPI.TOTL.ZG,Inflation (CPI),2020,1.91983527270793
ID,Indonesia,FP.CPI.TOTL.ZG,Inflation (CPI),2019,3.03058460941661
ID,Indonesia,FP.CPI.TOTL.ZG,Inflation (CPI),2018,3.19834755924996
ID,Indonesia,FP.CPI.TOTL.ZG,Inflation (CPI),2017,3.80879857691949
ID,Indonesia,FP.CPI.TOTL.ZG,Inflation (CPI),2016,3.52580452815451
ID,Indonesia,FP.CPI.TOTL.ZG,Inflation (CPI),2015,6.36312061196646
IN,India,FP.CPI.TOTL.ZG,Inflation (CPI),2024,4.95303550973661
IN,India,FP.CPI.TOTL.ZG,Inflation (CPI),2023,5.64914318907925
IN,India,FP.CPI.TOTL.ZG,Inflation (CPI),2022,6.69903414079858
IN,India,FP.CPI.TOTL.ZG,Inflation (CPI),2021,5.13140747176364
IN,India,FP.CPI.TOTL.ZG,Inflation (CPI),2020,6.6234367762853
IN,India,FP.CPI.TOTL.ZG,Inflation (CPI),2019,3.72950573539123
IN,India,FP.CPI.TOTL.ZG,Inflation (CPI),2018,3.93882646691643
IN,India,FP.CPI.TOTL.ZG,Inflation (CPI),2017,3.32817337461305
IN,India,FP.CPI.TOTL.ZG,Inflation (CPI),2016,4.94821634062134
IN,India,FP.CPI.TOTL.ZG,Inflation (CPI),2015,4.90697344127249
JO,Jordan,FP.CPI.TOTL.ZG,Inflation (CPI),2024,1.55659611283953
JO,Jordan,FP.CPI.TOTL.ZG,Inflation (CPI),2023,2.08486986327134
JO,Jordan,FP.CPI.TOTL.ZG,Inflation (CPI),2022,4.22915568897117
JO,Jordan,FP.CPI.TOTL.ZG,Inflation (CPI),2021,1.34609377243118
JO,Jordan,FP.CPI.TOTL.ZG,Inflation (CPI),2020,0.333294350628378
JO,Jordan,FP.CPI.TOTL.ZG,Inflation (CPI),2019,0.761514047265601
JO,Jordan,FP.CPI.TOTL.ZG,Inflation (CPI),2018,4.46231108475481
JO,Jordan,FP.CPI.TOTL.ZG,Inflation (CPI),2017,3.32389447576097
JO,Jordan,FP.CPI.TOTL.ZG,Inflation (CPI),2016,-0.778430463054142
JO,Jordan,FP.CPI.TOTL.ZG,Inflation (CPI),2015,-0.876851359704049
JP,Japan,FP.CPI.TOTL.ZG,Inflation (CPI),2024,2.73853681635241
JP,Japan,FP.CPI.TOTL.ZG,Inflation (CPI),2023,3.26813365933163
JP,Japan,FP.CPI.TOTL.ZG,Inflation (CPI),2022,2.49770278172255
JP,Japan,FP.CPI.TOTL.ZG,Inflation (CPI),2021,-0.233352779398264
JP,Japan,FP.CPI.TOTL.ZG,Inflation (CPI),2020,-0.024995834027731
JP,Japan,FP.CPI.TOTL.ZG,Inflation (CPI),2019,0.46877615938395
JP,Japan,FP.CPI.TOTL.ZG,Inflation (CPI),2018,0.989094598021848
JP,Japan,FP.CPI.TOTL.ZG,Inflation (CPI),2017,0.484199796126385
JP,Japan,FP.CPI.TOTL.ZG,Inflation (CPI),2016,-0.127258844489754
JP,Japan,FP.CPI.TOTL.ZG,Inflation (CPI),2015,0.795279630579839
KE,Kenya,FP.CPI.TOTL.ZG,Inflation (CPI),2024,4.48978854243448
KE,Kenya,FP.CPI.TOTL.ZG,Inflation (CPI),2023,7.67139634029402
KE,Kenya,FP.CPI.TOTL.ZG,Inflation (CPI),2022,7.65986268272224
KE,Kenya,FP.CPI.TOTL.ZG,Inflation (CPI),2021,6.10793603659176
KE,Kenya,FP.CPI.TOTL.ZG,Inflation (CPI),2020,5.40516207933392
KE,Kenya,FP.CPI.TOTL.ZG,Inflation (CPI),2019,5.23963795764792
KE,Kenya,FP.CPI.TOTL.ZG,Inflation (CPI),2018,4.6898064677633
KE,Kenya,FP.CPI.TOTL.ZG,Inflation (CPI),2017,8.00564967709945
KE,Kenya,FP.CPI.TOTL.ZG,Inflation (CPI),2016,6.29724953814625
KE,Kenya,FP.CPI.TOTL.ZG,Inflation (CPI),2015,6.58215429284779
MA,Morocco,FP.CPI.TOTL.ZG,Inflation (CPI),2024,0.985256592004507
MA,Morocco,FP.CPI.TOTL.ZG,Inflation (CPI),2023,6.09114152504141
MA,Morocco,FP.CPI.TOTL.ZG,Inflation (CPI),2022,6.65704202759067
MA,Morocco,FP.CPI.TOTL.ZG,Inflation (CPI),2021,1.40195883962006
MA,Morocco,FP.CPI.TOTL.ZG,Inflation (CPI),2020,0.705968661338261
MA,Morocco,FP.CPI.TOTL.ZG,Inflation (CPI),2019,0.303386036590383
MA,Morocco,FP.CPI.TOTL.ZG,Inflation (CPI),2018,1.80391671141896
MA,Morocco,FP.CPI.TOTL.ZG,Inflation (CPI),2017,0.754663249323619
MA,Morocco,FP.CPI.TOTL.ZG,Inflation (CPI),2016,1.63531114327064
MA,Morocco,FP.CPI.TOTL.ZG,Inflation (CPI),2015,1.5579071134626
MX,Mexico,FP.CPI.TOTL.ZG,Inflation (CPI),2024,4.72225588452932
MX,Mexico,FP.CPI.TOTL.ZG,Inflation (CPI),2023,5.52796087314389
MX,Mexico,FP.CPI.TOTL.ZG,Inflation (CPI),2022,7.8962761916855
MX,Mexico,FP.CPI.TOTL.ZG,Inflation (CPI),2021,5.68920847683753
MX,Mexico,FP.CPI.TOTL.ZG,Inflation (CPI),2020,3.39683415570006
MX,Mexico,FP.CPI.TOTL.ZG,Inflation (CPI),2019,3.63596142127046
MX,Mexico,FP.CPI.TOTL.ZG,Inflation (CPI),2018,4.89935015356551
MX,Mexico,FP.CPI.TOTL.ZG,Inflation (CPI),2017,6.04145724018986
MX,Mexico,FP.CPI.TOTL.ZG,Inflation (CPI),2016,2.8217078474766
MX,Mexico,FP.CPI.TOTL.ZG,Inflation (CPI),2015,2.72064064964023
MY,Malaysia,FP.CPI.TOTL.ZG,Inflation (CPI),2024,1.834100204499
MY,Malaysia,FP.CPI.TOTL.ZG,Inflation (CPI),2023,2.48886560125754
MY,Malaysia,FP.CPI.TOTL.ZG,Inflation (CPI),2022,3.37869862549928
MY,Malaysia,FP.CPI.TOTL.ZG,Inflation (CPI),2021,2.47710241465447
MY,Malaysia,FP.CPI.TOTL.ZG,Inflation (CPI),2020,-1.1387021539305
MY,Malaysia,FP.CPI.TOTL.ZG,Inflation (CPI),2019,0.662891865764326
MY,Malaysia,FP.CPI.TOTL.ZG,Inflation (CPI),2018,0.884709160571235
MY,Malaysia,FP.CPI.TOTL.ZG,Inflation (CPI),2017,3.87120115774237
MY,Malaysia,FP.CPI.TOTL.ZG,Inflation (CPI),2016,2.09056659525742
MY,Malaysia,FP.CPI.TOTL.ZG,Inflation (CPI),2015,2.10438980238359
NG,Nigeria,FP.CPI.TOTL.ZG,Inflation (CPI),2024,33.2416590552749
NG,Nigeria,FP.CPI.TOTL.ZG,Inflation (CPI),2023,24.659550203114
NG,Nigeria,FP.CPI.TOTL.ZG,Inflation (CPI),2022,18.8471877843274
NG,Nigeria,FP.CPI.TOTL.ZG,Inflation (CPI),2021,16.9528457221608
NG,Nigeria,FP.CPI.TOTL.ZG,Inflation (CPI),2020,13.2460234276598
NG,Nigeria,FP.CPI.TOTL.ZG,Inflation (CPI),2019,11.3964223378115
NG,Nigeria,FP.CPI.TOTL.ZG,Inflation (CPI),2018,12.0951065173432
NG,Nigeria,FP.CPI.TOTL.ZG,Inflation (CPI),2017,16.5022662139641
NG,Nigeria,FP.CPI.TOTL.ZG,Inflation (CPI),2016,15.6968126387972
NG,Nigeria,FP.CPI.TOTL.ZG,Inflation (CPI),2015,9.00943498007706
PE,Peru,FP.CPI.TOTL.ZG,Inflation (CPI),2024,2.00770739412712
PE,Peru,FP.CPI.TOTL.ZG,Inflation (CPI),2023,6.45561348369586
PE,Peru,FP.CPI.TOTL.ZG,Inflation (CPI),2022,8.33370630096231
PE,Peru,FP.CPI.TOTL.ZG,Inflation (CPI),2021,4.27166381536798
PE,Peru,FP.CPI.TOTL.ZG,Inflation (CPI),2020,2.00241205759292
PE,Peru,FP.CPI.TOTL.ZG,Inflation (CPI),2019,2.25212191358027
PE,Peru,FP.CPI.TOTL.ZG,Inflation (CPI),2018,1.50915423024742
PE,Peru,FP.CPI.TOTL.ZG,Inflation (CPI),2017,2.99490045809443
PE,Peru,FP.CPI.TOTL.ZG,Inflation (CPI),2016,3.55717663556279
PE,Peru,FP.CPI.TOTL.ZG,Inflation (CPI),2015,3.39809194746308
PH,Philippines,FP.CPI.TOTL.ZG,Inflation (CPI),2024,3.21260487006347
PH,Philippines,FP.CPI.TOTL.ZG,Inflation (CPI),2023,5.97802515541409
PH,Philippines,FP.CPI.TOTL.ZG,Inflation (CPI),2022,5.82115811213955
PH,Philippines,FP.CPI.TOTL.ZG,Inflation (CPI),2021,3.92718022100332
